"Time","Mean_temp","Max_temp","Min_temp","Temp_variance","Temp_stddev","Humidity","Temperature","PM 1","PM 2.5","PM 10","FCBDB62F1727_count","FCBDB62F1727_mean_dBm","F2416138F240_count","F2416138F240_mean_dBm"
"1557237394","26.36","29.29","24.13","1.40","1.18","39.68","29.99","11","8","12","0","0.0","0","0.0"
"1557237448","26.18","28.97","23.93","1.33","1.15","39.82","29.98","9","7","10","0","0.0","0","0.0"
"1557237503","26.22","28.97","23.94","1.36","1.16","39.67","29.96","12","9","17","0","0.0","0","0.0"
"1557237558","26.09","28.72","23.77","1.30","1.14","39.56","29.94","10","7","14","0","0.0","0","0.0"
"1557237613","26.19","29.35","23.93","1.31","1.14","39.74","29.91","8","6","9","0","0.0","0","0.0"
"1557237668","26.02","28.83","24.01","1.22","1.10","39.47","29.88","8","6","9","0","0.0","0","0.0"
"1557237722","26.11","28.80","23.91","1.22","1.11","39.59","29.85","8","6","10","0","0.0","0","0.0"
"1557237777","25.98","28.96","23.85","1.19","1.09","39.92","29.82","7","5","7","0","0.0","0","0.0"
"1557237832","25.92","28.76","23.90","1.15","1.07","39.95","29.80","7","5","12","0","0.0","0","0.0"
"1557237887","25.96","28.67","23.99","1.11","1.05","40.01","29.77","7","5","7","0","0.0","0","0.0"
"1557237941","25.85","28.53","23.81","1.11","1.05","40.13","29.74","7","5","7","0","0.0","0","0.0"
"1557237996","25.71","28.49","23.61","1.11","1.05","39.89","29.70","7","5","7","0","0.0","0","0.0"
"1557238051","25.73","28.58","23.83","1.06","1.03","39.96","29.66","5","4","5","0","0.0","0","0.0"
"1557238106","25.82","28.53","23.91","1.12","1.06","40.08","29.63","7","5","7","0","0.0","0","0.0"
"1557238161","25.84","28.33","23.90","1.05","1.03","40.13","30.21","6","4","7","0","0.0","0","0.0"
"1557238215","25.84","28.48","23.69","1.04","1.02","40.23","30.17","7","5","7","0","0.0","0","0.0"
"1557238270","25.71","28.34","23.85","1.03","1.02","40.33","30.13","7","5","11","0","0.0","0","0.0"
"1557238325","25.75","28.34","23.68","1.03","1.02","40.33","30.10","7","5","9","0","0.0","0","0.0"
"1557238380","25.75","28.84","23.89","0.99","0.99","40.42","30.06","5","4","5","0","0.0","0","0.0"
"1557238435","25.71","28.47","23.77","1.01","1.00","40.26","30.03","4","3","4","0","0.0","0","0.0"
"1557238489","25.70","28.47","23.73","1.02","1.01","40.62","29.99","7","5","7","0","0.0","0","0.0"
"1557238544","25.78","28.44","23.83","1.01","1.00","40.75","29.96","8","6","9","0","0.0","0","0.0"
"1557238599","25.78","28.45","23.81","1.00","1.00","40.94","29.94","7","5","7","0","0.0","0","0.0"
"1557238653","25.81","28.52","23.98","0.97","0.99","41.09","29.89","10","8","14","0","0.0","0","0.0"
"1557238708","25.81","28.41","23.79","1.01","1.01","41.34","29.87","9","6","10","0","0.0","0","0.0"
"1557238763","25.80","28.40","23.98","0.98","0.99","41.56","29.85","7","5","7","0","0.0","0","0.0"
"1557238818","25.80","28.45","23.78","0.98","0.99","41.53","29.82","8","6","9","0","0.0","0","0.0"
"1557238873","25.80","28.54","23.88","0.97","0.98","41.75","29.80","6","4","6","0","0.0","0","0.0"
"1557238927","25.72","28.19","23.90","0.95","0.98","41.75","29.78","4","3","4","0","0.0","0","0.0"
"1557238982","25.72","28.33","23.75","0.94","0.97","41.74","29.76","5","4","5","0","0.0","0","0.0"
"1557239037","25.83","28.41","23.81","0.94","0.97","41.81","29.73","4","3","4","0","0.0","0","0.0"
"1557239092","25.72","28.35","23.84","0.96","0.98","41.92","29.70","7","5","7","0","0.0","0","0.0"
"1557239146","25.76","28.14","23.72","0.96","0.98","41.87","29.69","6","4","6","0","0.0","0","0.0"
"1557239201","25.85","28.50","23.91","0.96","0.98","42.08","29.66","5","4","7","0","0.0","0","0.0"
"1557239256","25.72","28.22","23.92","0.96","0.98","42.03","29.63","7","5","13","0","0.0","0","0.0"
"1557239311","25.76","28.32","23.89","0.96","0.98","42.54","27.66","8","6","9","0","0.0","0","0.0"
"1557239366","25.68","28.21","23.78","0.96","0.98","42.52","27.66","6","4","7","0","0.0","0","0.0"
"1557239420","25.81","28.25","24.01","0.94","0.97","42.47","27.63","8","6","13","0","0.0","0","0.0"
"1557239475","25.67","28.12","23.98","0.90","0.95","42.53","27.62","7","5","8","0","0.0","0","0.0"
"1557239531","25.76","28.60","23.89","0.96","0.98","42.57","27.61","8","5","9","0","0.0","0","0.0"
"1557239585","25.62","28.22","23.67","0.92","0.96","42.24","27.59","7","5","7","0","0.0","0","0.0"
"1557239640","25.54","28.29","23.85","0.88","0.94","42.39","27.58","8","6","9","0","0.0","0","0.0"
"1557239694","25.65","28.41","23.71","0.89","0.94","42.57","27.55","8","6","9","0","0.0","0","0.0"
"1557239749","26.74","29.29","23.66","1.71","1.31","42.69","27.52","10","8","18","0","0.0","0","0.0"
"1557239804","25.24","27.52","23.36","0.85","0.92","43.27","27.48","13","10","16","0","0.0","0","0.0"
"1557239859","26.28","33.74","23.77","2.55","1.60","43.69","27.45","14","11","20","0","0.0","0","0.0"
"1557239913","25.11","27.62","23.41","0.80","0.89","44.27","27.40","13","9","18","0","0.0","0","0.0"
"1557239968","24.75","27.25","23.12","0.80","0.89","44.48","27.34","17","13","19","0","0.0","0","0.0"
"1557240023","24.73","27.27","22.93","0.77","0.88","44.76","27.26","15","12","18","0","0.0","0","0.0"
"1557240078","24.76","27.18","23.01","0.78","0.88","45.11","27.20","18","14","23","0","0.0","0","0.0"
"1557240133","24.74","27.43","22.88","0.77","0.87","45.46","27.13","17","13","23","0","0.0","0","0.0"
"1557240187","24.77","27.09","23.26","0.71","0.84","45.75","27.06","16","12","18","0","0.0","0","0.0"
"1557240242","25.22","31.13","23.26","1.58","1.26","46.20","27.65","16","13","22","0","0.0","0","0.0"
"1557240297","25.00","27.49","23.35","0.74","0.86","46.59","27.61","16","13","19","0","0.0","0","0.0"
"1557240352","24.79","27.15","23.06","0.72","0.85","46.75","27.57","15","12","17","0","0.0","0","0.0"
"1557240406","24.85","27.27","23.23","0.71","0.84","46.98","27.51","15","12","20","0","0.0","0","0.0"
"1557240461","24.52","26.94","22.91","0.71","0.84","47.06","27.47","23","18","33","0","0.0","0","0.0"
"1557240516","24.63","26.97","23.05","0.69","0.83","47.01","27.43","21","17","23","0","0.0","0","0.0"
"1557240571","24.78","27.10","23.14","0.71","0.84","46.95","27.37","21","17","24","0","0.0","0","0.0"
"1557240626","24.91","27.12","23.27","0.72","0.85","46.93","27.32","19","15","28","0","0.0","0","0.0"
"1557240680","25.00","27.21","23.44","0.67","0.82","46.86","27.29","16","13","18","0","0.0","0","0.0"
"1557240735","25.02","27.44","23.55","0.69","0.83","47.09","27.25","16","13","18","0","0.0","0","0.0"
"1557240790","24.97","27.34","23.34","0.65","0.81","47.85","27.22","14","11","15","0","0.0","0","0.0"
"1557240845","24.95","27.18","23.49","0.63","0.80","48.24","27.20","19","13","21","0","0.0","0","0.0"
"1557240899","24.86","27.07","23.20","0.61","0.78","48.24","27.18","15","12","17","0","0.0","0","0.0"
"1557240954","24.98","27.08","23.49","0.63","0.79","48.56","27.16","14","11","15","0","0.0","0","0.0"
"1557241009","25.30","30.33","23.51","0.96","0.98","48.98","27.15","16","13","20","0","0.0","0","0.0"
"1557241064","25.33","27.72","23.71","0.64","0.80","49.36","27.15","17","13","19","0","0.0","0","0.0"
"1557241119","25.03","27.46","23.34","0.64","0.80","49.85","27.12","17","13","19","0","0.0","0","0.0"
"1557241173","25.19","27.50","23.67","0.63","0.80","50.39","27.12","17","13","24","0","0.0","0","0.0"
"1557241228","25.17","27.38","23.65","0.64","0.80","50.84","27.12","13","9","15","0","0.0","0","0.0"
"1557241283","25.25","27.62","23.75","0.66","0.81","51.01","27.12","13","10","16","0","0.0","0","0.0"
"1557241338","25.34","27.89","23.61","0.65","0.81","51.27","27.12","13","10","14","0","0.0","0","0.0"
"1557241392","25.25","27.52","23.79","0.63","0.79","51.27","27.12","12","9","14","0","0.0","0","0.0"
"1557241447","26.49","34.97","23.93","4.77","2.18","51.31","27.13","10","7","19","0","0.0","0","0.0"
"1557241502","26.70","32.17","23.77","2.98","1.73","51.48","27.12","12","9","13","0","0.0","0","0.0"
"1557241557","28.62","34.29","25.10","2.99","1.73","53.12","27.15","16","12","21","0","0.0","0","0.0"
"1557241612","25.54","27.73","23.70","0.68","0.82","53.49","27.18","15","10","27","0","0.0","0","0.0"
"1557241666","25.51","27.86","23.91","0.68","0.82","52.86","27.19","15","12","17","0","0.0","0","0.0"
"1557241721","25.40","27.93","23.68","0.71","0.84","52.65","27.20","16","13","19","0","0.0","0","0.0"
"1557241776","25.27","27.66","23.37","0.68","0.82","52.20","27.20","18","14","20","0","0.0","0","0.0"
"1557241831","25.24","27.70","23.46","0.66","0.82","51.47","27.22","15","12","21","0","0.0","0","0.0"
"1557241885","25.25","27.30","23.58","0.63","0.80","51.57","27.20","17","13","23","0","0.0","0","0.0"
"1557241940","25.34","27.64","23.68","0.66","0.81","51.50","27.20","14","11","21","0","0.0","0","0.0"
"1557241995","25.35","27.40","23.62","0.68","0.83","51.36","27.19","13","10","26","0","0.0","0","0.0"
"1557242050","25.30","27.49","23.62","0.68","0.82","51.15","27.20","11","7","15","0","0.0","0","0.0"
"1557242104","25.26","27.61","23.56","0.66","0.81","50.96","27.18","13","10","15","0","0.0","0","0.0"
"1557242159","25.19","27.38","23.51","0.66","0.81","50.87","27.16","12","9","13","0","0.0","0","0.0"
"1557242214","25.24","27.36","23.45","0.65","0.81","50.63","27.15","12","9","13","0","0.0","0","0.0"
"1557242269","25.28","27.65","23.49","0.65","0.80","50.54","27.13","11","8","12","0","0.0","0","0.0"
"1557242324","25.11","27.64","23.36","0.63","0.79","50.49","27.13","9","7","10","0","0.0","0","0.0"
"1557242378","25.38","31.49","23.65","0.93","0.96","50.42","27.12","9","7","12","0","0.0","0","0.0"
"1557242433","25.26","27.90","23.52","0.68","0.83","50.65","27.09","15","12","18","0","0.0","0","0.0"
"1557242488","25.64","33.31","23.65","2.19","1.48","50.91","27.08","27","22","31","0","0.0","0","0.0"
"1557242543","25.40","27.80","23.68","0.69","0.83","51.39","27.08","55","44","64","0","0.0","0","0.0"
"1557242597","25.25","27.79","23.46","0.62","0.79","51.08","27.07","73","57","92","0","0.0","0","0.0"
"1557242652","25.19","27.67","23.50","0.59","0.77","50.91","27.07","52","42","66","0","0.0","0","0.0"
"1557242707","25.15","27.55","23.64","0.61","0.78","50.82","27.07","47","38","53","0","0.0","0","0.0"
"1557242762","25.10","27.21","23.44","0.58","0.76","50.87","27.66","52","42","58","0","0.0","0","0.0"
"1557242817","25.15","27.54","23.65","0.58","0.76","50.89","27.66","48","39","59","0","0.0","0","0.0"
"1557242871","25.13","27.41","23.54","0.58","0.76","50.91","27.66","40","32","48","0","0.0","0","0.0"
"1557242926","25.08","27.56","23.55","0.57","0.76","50.79","27.65","51","41","70","0","0.0","0","0.0"
"1557242981","25.15","27.63","23.48","0.57","0.76","50.67","27.64","43","35","49","0","0.0","0","0.0"
"1557243036","25.01","27.16","23.28","0.56","0.75","50.76","27.62","44","35","49","0","0.0","0","0.0"
"1557243091","24.98","27.22","23.29","0.56","0.75","50.83","27.59","41","31","49","0","0.0","0","0.0"
"1557243145","25.07","27.60","23.51","0.55","0.74","50.85","27.59","33","26","37","0","0.0","0","0.0"
"1557243200","25.11","27.30","23.37","0.54","0.74","50.92","27.57","32","26","36","0","0.0","0","0.0"
"1557243255","24.99","27.31","23.43","0.56","0.75","51.09","27.55","30","23","34","0","0.0","0","0.0"
"1557243310","24.95","27.18","23.49","0.52","0.72","51.10","27.52","30","24","34","0","0.0","0","0.0"
"1557243364","25.04","27.30","23.48","0.53","0.73","51.15","27.51","29","23","32","0","0.0","0","0.0"
"1557243419","25.04","27.24","23.39","0.58","0.76","51.12","27.48","27","22","30","0","0.0","0","0.0"
"1557243474","25.10","28.34","23.49","0.61","0.78","51.20","27.47","26","21","29","0","0.0","0","0.0"
"1557243529","24.88","27.66","23.25","0.57","0.75","51.12","27.44","27","22","30","0","0.0","0","0.0"
"1557243583","24.93","27.74","23.29","0.55","0.74","51.07","27.43","28","22","31","0","0.0","0","0.0"
"1557243638","25.05","27.26","23.23","0.59","0.77","51.04","27.40","21","17","23","0","0.0","0","0.0"
"1557243693","24.76","26.92","22.90","0.58","0.76","50.73","27.36","15","12","17","0","0.0","0","0.0"
"1557243748","25.85","29.40","23.25","1.23","1.11","50.62","27.33","12","9","13","0","0.0","0","0.0"
"1557243803","25.60","32.72","23.42","2.84","1.68","51.11","27.30","13","10","14","0","0.0","0","0.0"
"1557243857","25.13","29.36","23.41","0.67","0.82","51.21","27.26","13","10","14","0","0.0","0","0.0"
"1557243912","24.94","26.89","23.23","0.47","0.69","51.14","27.25","13","10","16","0","0.0","0","0.0"
"1557243967","25.23","31.39","23.36","1.01","1.01","51.03","27.22","13","10","15","0","0.0","0","0.0"
"1557244022","25.47","33.82","23.55","2.08","1.44","51.15","27.19","18","14","20","0","0.0","0","0.0"
"1557244077","25.19","27.85","23.35","0.57","0.76","51.47","27.16","18","12","25","0","0.0","0","0.0"
"1557244131","24.91","26.85","23.36","0.52","0.72","51.41","27.15","18","13","20","0","0.0","0","0.0"
"1557244186","24.99","27.31","23.52","0.51","0.71","51.36","27.14","16","13","18","0","0.0","0","0.0"
"1557244241","24.92","26.98","23.26","0.51","0.71","51.39","27.12","14","10","15","0","0.0","0","0.0"
"1557244296","24.90","26.85","23.41","0.49","0.70","51.12","27.11","15","12","17","0","0.0","0","0.0"
"1557244350","25.01","27.11","23.58","0.50","0.71","51.06","27.08","16","12","29","0","0.0","0","0.0"
"1557244405","24.93","27.23","23.48","0.49","0.70","50.89","27.07","14","10","15","0","0.0","0","0.0"
"1557244460","24.78","26.95","23.27","0.50","0.71","50.93","27.04","12","9","13","0","0.0","0","0.0"
"1557244515","24.77","27.08","23.12","0.50","0.71","50.84","27.66","13","10","14","0","0.0","0","0.0"
"1557244570","24.68","26.89","22.96","0.53","0.73","50.71","27.65","12","9","13","0","0.0","0","0.0"
"1557244624","24.66","26.67","23.05","0.51","0.72","50.52","27.64","10","8","11","0","0.0","0","0.0"
"1557244679","24.76","26.80","23.18","0.48","0.69","50.48","27.61","8","6","9","0","0.0","0","0.0"
"1557244734","24.89","26.81","23.52","0.48","0.69","50.59","27.59","8","5","9","0","0.0","0","0.0"
"1557244789","26.14","31.32","23.54","3.74","1.93","50.90","27.57","9","7","10","0","0.0","0","0.0"
"1557244843","24.80","26.80","23.21","0.49","0.70","51.26","27.54","8","6","12","0","0.0","0","0.0"
"1557244898","24.77","26.73","22.97","0.51","0.71","51.06","27.52","6","4","6","0","0.0","0","0.0"
"1557244953","24.69","26.60","23.21","0.47","0.68","51.01","27.50","6","4","7","0","0.0","0","0.0"
"1557245008","24.89","26.92","23.47","0.47","0.68","51.15","27.48","7","5","7","0","0.0","0","0.0"
"1557245063","25.45","27.63","23.63","0.63","0.79","51.47","27.46","7","5","7","0","0.0","0","0.0"
"1557245117","24.74","26.81","23.11","0.50","0.71","51.67","27.44","8","6","9","0","0.0","0","0.0"
"1557245172","26.96","34.37","23.56","4.16","2.04","51.60","27.43","12","9","13","0","0.0","0","0.0"
"1557245227","25.17","27.24","23.49","0.65","0.81","51.81","27.43","10","7","11","0","0.0","0","0.0"
"1557245282","25.04","27.17","23.12","0.61","0.78","51.72","27.43","13","10","19","0","0.0","0","0.0"
"1557245336","24.97","26.92","23.35","0.59","0.77","51.50","27.43","14","11","15","0","0.0","0","0.0"
"1557245391","25.88","32.30","23.49","3.03","1.74","51.74","27.41","19","15","22","0","0.0","0","0.0"
"1557245446","24.66","26.49","23.07","0.44","0.66","51.76","27.41","30","24","34","0","0.0","0","0.0"
"1557245501","24.78","26.79","23.37","0.45","0.67","51.88","27.41","31","25","40","0","0.0","0","0.0"
"1557245556","25.09","33.08","23.57","1.08","1.04","51.98","27.41","31","25","35","0","0.0","0","0.0"
"1557245610","24.81","27.32","23.44","0.42","0.64","52.31","27.39","26","20","29","0","0.0","0","0.0"
"1557245665","24.80","26.58","23.47","0.42","0.65","52.37","27.37","29","23","32","0","0.0","0","0.0"
"1557245720","24.82","26.92","23.31","0.42","0.65","52.73","27.37","26","21","29","0","0.0","0","0.0"
"1557245775","24.86","26.87","23.42","0.41","0.64","52.83","27.37","24","19","27","0","0.0","0","0.0"
"1557245830","24.85","26.72","23.51","0.41","0.64","52.94","27.37","26","21","29","0","0.0","0","0.0"
"1557245884","24.81","27.03","23.50","0.41","0.64","53.11","27.37","23","18","26","0","0.0","0","0.0"
"1557245939","24.93","26.67","23.23","0.40","0.63","53.55","27.37","25","19","28","0","0.0","0","0.0"
"1557245994","24.93","26.86","23.45","0.41","0.64","54.03","27.37","27","22","30","0","0.0","0","0.0"
"1557246049","24.81","26.75","23.36","0.41","0.64","54.20","27.37","33","26","37","0","0.0","0","0.0"
"1557246103","24.89","26.75","23.47","0.43","0.66","54.20","27.37","31","24","35","0","0.0","0","0.0"
"1557246158","24.92","26.97","23.40","0.44","0.66","54.18","27.37","26","21","29","0","0.0","0","0.0"
"1557246213","24.92","27.73","23.50","0.46","0.68","54.18","27.37","31","22","39","0","0.0","0","0.0"
"1557246268","24.87","27.80","23.41","0.50","0.71","54.20","27.37","25","20","28","0","0.0","0","0.0"
"1557246323","24.96","28.69","23.55","0.51","0.72","54.25","27.39","30","24","34","0","0.0","0","0.0"
"1557246377","25.03","29.61","23.68","0.56","0.75","54.27","27.37","22","17","24","0","0.0","0","0.0"
"1557246432","24.93","30.18","23.49","0.59","0.77","54.18","27.39","22","17","24","0","0.0","0","0.0"
"1557246487","24.87","31.46","23.41","0.69","0.83","54.18","27.39","23","18","26","0","0.0","0","0.0"
"1557246542","25.03","32.00","23.51","0.75","0.87","54.44","27.39","24","19","27","0","0.0","0","0.0"
"1557246596","25.05","32.44","23.58","0.90","0.95","54.52","27.40","24","19","27","0","0.0","0","0.0"
"1557246651","24.98","33.59","23.31","1.01","1.00","54.88","27.40","25","20","32","0","0.0","0","0.0"
"1557246706","25.03","34.34","23.34","1.09","1.04","54.67","27.40","29","23","32","0","0.0","0","0.0"
"1557246761","25.07","35.11","23.48","1.21","1.10","54.60","27.40","26","21","30","0","0.0","0","0.0"
"1557246816","24.99","35.87","23.55","1.34","1.16","54.79","27.41","28","22","31","0","0.0","0","0.0"
"1557246870","25.04","36.81","23.53","1.46","1.21","54.62","27.41","30","24","34","0","0.0","0","0.0"
"1557246925","25.05","37.38","23.13","1.67","1.29","54.46","27.41","36","29","40","0","0.0","0","0.0"
"1557246980","24.95","38.30","23.31","1.90","1.38","54.41","27.41","36","29","40","0","0.0","0","0.0"
"1557247035","25.13","39.74","23.43","2.16","1.47","54.49","27.41","37","30","41","0","0.0","0","0.0"
"1557247089","25.15","40.83","23.35","2.46","1.57","54.46","27.41","52","42","58","0","0.0","0","0.0"
"1557247144","25.09","42.13","23.48","2.81","1.68","54.49","27.41","60","49","68","0","0.0","0","0.0"
"1557247199","25.08","43.20","23.31","3.13","1.77","54.57","27.44","71","58","80","0","0.0","0","0.0"
"1557247254","25.19","44.61","23.35","3.48","1.87","54.81","27.43","72","58","81","0","0.0","0","0.0"
"1557247309","25.17","45.31","23.44","3.82","1.95","54.69","27.41","98","80","111","0","0.0","0","0.0"
"1557247363","25.19","47.53","23.34","4.50","2.12","55.19","27.43","114","93","129","0","0.0","0","0.0"
"1557247418","25.35","49.81","23.56","5.28","2.30","55.33","27.44","141","115","159","0","0.0","0","0.0"
